,Domain,Resolver,Result
88,hulu.com,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 19741
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;hulu.com.                      IN      A
;; ANSWER SECTION:
hulu.com.               1       IN      A       23.15.156.117
;; AUTHORITY SECTION:
com.                    42564   IN      NS      j.gtld-servers.net.
com.                    42564   IN      NS      m.gtld-servers.net.
com.                    42564   IN      NS      k.gtld-servers.net.
com.                    42564   IN      NS      h.gtld-servers.net.
com.                    42564   IN      NS      l.gtld-servers.net.
com.                    42564   IN      NS      a.gtld-servers.net.
com.                    42564   IN      NS      f.gtld-servers.net.
com.                    42564   IN      NS      b.gtld-servers.net.
com.                    42564   IN      NS      g.gtld-servers.net.
com.                    42564   IN      NS      e.gtld-servers.net.
com.                    42564   IN      NS      c.gtld-servers.net.
com.                    42564   IN      NS      d.gtld-servers.net.
com.                    42564   IN      NS      i.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40966   IN      A       192.5.6.30
a.gtld-servers.net.     40966   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40966   IN      A       192.33.14.30
b.gtld-servers.net.     40966   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40966   IN      A       192.26.92.30
c.gtld-servers.net.     40966   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5361    IN      A       192.31.80.30
d.gtld-servers.net.     40966   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40966   IN      A       192.12.94.30
e.gtld-servers.net.     40966   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40966   IN      A       192.35.51.30"
89,hulu.com,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 19741
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;hulu.com.                      IN      A
;; ANSWER SECTION:
hulu.com.               1       IN      A       23.15.156.117
;; AUTHORITY SECTION:
com.                    42564   IN      NS      d.gtld-servers.net.
com.                    42564   IN      NS      i.gtld-servers.net.
com.                    42564   IN      NS      h.gtld-servers.net.
com.                    42564   IN      NS      g.gtld-servers.net.
com.                    42564   IN      NS      j.gtld-servers.net.
com.                    42564   IN      NS      m.gtld-servers.net.
com.                    42564   IN      NS      b.gtld-servers.net.
com.                    42564   IN      NS      a.gtld-servers.net.
com.                    42564   IN      NS      k.gtld-servers.net.
com.                    42564   IN      NS      f.gtld-servers.net.
com.                    42564   IN      NS      l.gtld-servers.net.
com.                    42564   IN      NS      e.gtld-servers.net.
com.                    42564   IN      NS      c.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40966   IN      A       192.5.6.30
a.gtld-servers.net.     40966   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40966   IN      A       192.33.14.30
b.gtld-servers.net.     40966   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40966   IN      A       192.26.92.30
c.gtld-servers.net.     40966   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5361    IN      A       192.31.80.30
d.gtld-servers.net.     40966   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40966   IN      A       192.12.94.30
e.gtld-servers.net.     40966   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40966   IN      A       192.35.51.30"
90,udacity.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 18901
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;udacity.com.                   IN      A
;; ANSWER SECTION:
udacity.com.            56      IN      A       13.35.20.42
udacity.com.            56      IN      A       13.35.20.121
udacity.com.            56      IN      A       13.35.20.59
udacity.com.            56      IN      A       13.35.20.75"
91,udacity.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 18901
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;udacity.com.                   IN      A
;; ANSWER SECTION:
udacity.com.            59      IN      A       99.86.42.112
udacity.com.            59      IN      A       99.86.42.21
udacity.com.            59      IN      A       99.86.42.108
udacity.com.            59      IN      A       99.86.42.42"
92,udacity.com,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 18901
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;udacity.com.                   IN      A
;; ANSWER SECTION:
udacity.com.            59      IN      A       99.86.42.21
udacity.com.            59      IN      A       99.86.42.42
udacity.com.            59      IN      A       99.86.42.112
udacity.com.            59      IN      A       99.86.42.108
;; AUTHORITY SECTION:
com.                    42557   IN      NS      g.gtld-servers.net.
com.                    42557   IN      NS      a.gtld-servers.net.
com.                    42557   IN      NS      j.gtld-servers.net.
com.                    42557   IN      NS      f.gtld-servers.net.
com.                    42557   IN      NS      k.gtld-servers.net.
com.                    42557   IN      NS      m.gtld-servers.net.
com.                    42557   IN      NS      b.gtld-servers.net.
com.                    42557   IN      NS      c.gtld-servers.net.
com.                    42557   IN      NS      l.gtld-servers.net.
com.                    42557   IN      NS      d.gtld-servers.net.
com.                    42557   IN      NS      h.gtld-servers.net.
com.                    42557   IN      NS      i.gtld-servers.net.
com.                    42557   IN      NS      e.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40959   IN      A       192.5.6.30
a.gtld-servers.net.     40959   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40959   IN      A       192.33.14.30
b.gtld-servers.net.     40959   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40959   IN      A       192.26.92.30
c.gtld-servers.net.     40959   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5354    IN      A       192.31.80.30
d.gtld-servers.net.     40959   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40959   IN      A       192.12.94.30"
93,udacity.com,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 18901
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;udacity.com.                   IN      A
;; ANSWER SECTION:
udacity.com.            59      IN      A       99.86.42.108
udacity.com.            59      IN      A       99.86.42.112
udacity.com.            59      IN      A       99.86.42.21
udacity.com.            59      IN      A       99.86.42.42
;; AUTHORITY SECTION:
com.                    42557   IN      NS      a.gtld-servers.net.
com.                    42557   IN      NS      i.gtld-servers.net.
com.                    42557   IN      NS      e.gtld-servers.net.
com.                    42557   IN      NS      j.gtld-servers.net.
com.                    42557   IN      NS      b.gtld-servers.net.
com.                    42557   IN      NS      d.gtld-servers.net.
com.                    42557   IN      NS      g.gtld-servers.net.
com.                    42557   IN      NS      h.gtld-servers.net.
com.                    42557   IN      NS      f.gtld-servers.net.
com.                    42557   IN      NS      c.gtld-servers.net.
com.                    42557   IN      NS      k.gtld-servers.net.
com.                    42557   IN      NS      m.gtld-servers.net.
com.                    42557   IN      NS      l.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40959   IN      A       192.5.6.30
a.gtld-servers.net.     40959   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40959   IN      A       192.33.14.30
b.gtld-servers.net.     40959   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40959   IN      A       192.26.92.30
c.gtld-servers.net.     40959   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5354    IN      A       192.31.80.30
d.gtld-servers.net.     40959   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40959   IN      A       192.12.94.30"
94,udacity.com,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 18901
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;udacity.com.                   IN      A
;; ANSWER SECTION:
udacity.com.            58      IN      A       99.86.42.42
udacity.com.            58      IN      A       99.86.42.21
udacity.com.            58      IN      A       99.86.42.112
udacity.com.            58      IN      A       99.86.42.108
;; AUTHORITY SECTION:
com.                    42556   IN      NS      c.gtld-servers.net.
com.                    42556   IN      NS      b.gtld-servers.net.
com.                    42556   IN      NS      f.gtld-servers.net.
com.                    42556   IN      NS      a.gtld-servers.net.
com.                    42556   IN      NS      e.gtld-servers.net.
com.                    42556   IN      NS      j.gtld-servers.net.
com.                    42556   IN      NS      i.gtld-servers.net.
com.                    42556   IN      NS      g.gtld-servers.net.
com.                    42556   IN      NS      l.gtld-servers.net.
com.                    42556   IN      NS      d.gtld-servers.net.
com.                    42556   IN      NS      m.gtld-servers.net.
com.                    42556   IN      NS      k.gtld-servers.net.
com.                    42556   IN      NS      h.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40958   IN      A       192.5.6.30
a.gtld-servers.net.     40958   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40958   IN      A       192.33.14.30
b.gtld-servers.net.     40958   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40958   IN      A       192.26.92.30
c.gtld-servers.net.     40958   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5353    IN      A       192.31.80.30
d.gtld-servers.net.     40958   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40958   IN      A       192.12.94.30"
95,mooc.org,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 4373
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;mooc.org.                      IN      A
;; ANSWER SECTION:
mooc.org.               60      IN      A       13.224.250.29
mooc.org.               60      IN      A       13.224.250.71
mooc.org.               60      IN      A       13.224.250.108
mooc.org.               60      IN      A       13.224.250.49"
96,mooc.org,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 4373
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;mooc.org.                      IN      A
;; ANSWER SECTION:
mooc.org.               59      IN      A       13.35.131.99
mooc.org.               59      IN      A       13.35.131.36
mooc.org.               59      IN      A       13.35.131.11
mooc.org.               59      IN      A       13.35.131.85"
97,mooc.org,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 4373
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 6, ADDITIONAL: 12
;; QUESTION SECTION:
;mooc.org.                      IN      A
;; ANSWER SECTION:
mooc.org.               58      IN      A       13.35.131.85
mooc.org.               58      IN      A       13.35.131.36
mooc.org.               58      IN      A       13.35.131.11
mooc.org.               58      IN      A       13.35.131.99
;; AUTHORITY SECTION:
org.                    113859  IN      NS      d0.org.afilias-nst.org.
org.                    113859  IN      NS      b2.org.afilias-nst.org.
org.                    113859  IN      NS      c0.org.afilias-nst.info.
org.                    113859  IN      NS      a0.org.afilias-nst.info.
org.                    113859  IN      NS      b0.org.afilias-nst.org.
org.                    113859  IN      NS      a2.org.afilias-nst.info.
;; ADDITIONAL SECTION:
a0.org.afilias-nst.info. 113859  IN      A       199.19.56.1
a0.org.afilias-nst.info. 113859  IN      AAAA    2001:500:e::1
a2.org.afilias-nst.info. 113859  IN      A       199.249.112.1
a2.org.afilias-nst.info. 113859  IN      AAAA    2001:500:40::1
b0.org.afilias-nst.org. 113859  IN      A       199.19.54.1
b0.org.afilias-nst.org. 113859  IN      AAAA    2001:500:c::1
b2.org.afilias-nst.org. 113859  IN      A       199.249.120.1
b2.org.afilias-nst.org. 113859  IN      AAAA    2001:500:48::1
c0.org.afilias-nst.info. 113859  IN      A       199.19.53.1
c0.org.afilias-nst.info. 113859  IN      AAAA    2001:500:b::1
d0.org.afilias-nst.org. 113859  IN      A       199.19.57.1
d0.org.afilias-nst.org. 113859  IN      AAAA    2001:500:f::1"
98,mooc.org,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 4373
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 6, ADDITIONAL: 12
;; QUESTION SECTION:
;mooc.org.                      IN      A
;; ANSWER SECTION:
mooc.org.               57      IN      A       13.35.131.85
mooc.org.               57      IN      A       13.35.131.11
mooc.org.               57      IN      A       13.35.131.36
mooc.org.               57      IN      A       13.35.131.99
;; AUTHORITY SECTION:
org.                    113858  IN      NS      a0.org.afilias-nst.info.
org.                    113858  IN      NS      b2.org.afilias-nst.org.
org.                    113858  IN      NS      c0.org.afilias-nst.info.
org.                    113858  IN      NS      a2.org.afilias-nst.info.
org.                    113858  IN      NS      b0.org.afilias-nst.org.
org.                    113858  IN      NS      d0.org.afilias-nst.org.
;; ADDITIONAL SECTION:
a0.org.afilias-nst.info. 113858  IN      A       199.19.56.1
a0.org.afilias-nst.info. 113858  IN      AAAA    2001:500:e::1
a2.org.afilias-nst.info. 113858  IN      A       199.249.112.1
a2.org.afilias-nst.info. 113858  IN      AAAA    2001:500:40::1
b0.org.afilias-nst.org. 113858  IN      A       199.19.54.1
b0.org.afilias-nst.org. 113858  IN      AAAA    2001:500:c::1
b2.org.afilias-nst.org. 113858  IN      A       199.249.120.1
b2.org.afilias-nst.org. 113858  IN      AAAA    2001:500:48::1
c0.org.afilias-nst.info. 113858  IN      A       199.19.53.1
c0.org.afilias-nst.info. 113858  IN      AAAA    2001:500:b::1
d0.org.afilias-nst.org. 113858  IN      A       199.19.57.1
d0.org.afilias-nst.org. 113858  IN      AAAA    2001:500:f::1"
99,mooc.org,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 4373
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 6, ADDITIONAL: 12
;; QUESTION SECTION:
;mooc.org.                      IN      A
;; ANSWER SECTION:
mooc.org.               56      IN      A       13.35.131.85
mooc.org.               56      IN      A       13.35.131.99
mooc.org.               56      IN      A       13.35.131.11
mooc.org.               56      IN      A       13.35.131.36
;; AUTHORITY SECTION:
org.                    113857  IN      NS      b0.org.afilias-nst.org.
org.                    113857  IN      NS      b2.org.afilias-nst.org.
org.                    113857  IN      NS      d0.org.afilias-nst.org.
org.                    113857  IN      NS      a0.org.afilias-nst.info.
org.                    113857  IN      NS      c0.org.afilias-nst.info.
org.                    113857  IN      NS      a2.org.afilias-nst.info.
;; ADDITIONAL SECTION:
a0.org.afilias-nst.info. 113857  IN      A       199.19.56.1
a0.org.afilias-nst.info. 113857  IN      AAAA    2001:500:e::1
a2.org.afilias-nst.info. 113857  IN      A       199.249.112.1
a2.org.afilias-nst.info. 113857  IN      AAAA    2001:500:40::1
b0.org.afilias-nst.org. 113857  IN      A       199.19.54.1
b0.org.afilias-nst.org. 113857  IN      AAAA    2001:500:c::1
b2.org.afilias-nst.org. 113857  IN      A       199.249.120.1
b2.org.afilias-nst.org. 113857  IN      AAAA    2001:500:48::1
c0.org.afilias-nst.info. 113857  IN      A       199.19.53.1
c0.org.afilias-nst.info. 113857  IN      AAAA    2001:500:b::1
d0.org.afilias-nst.org. 113857  IN      A       199.19.57.1
d0.org.afilias-nst.org. 113857  IN      AAAA    2001:500:f::1"
