,Domain,Resolver,Result
105,khanacademy.org,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 36099
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;khanacademy.org.               IN      A
;; ANSWER SECTION:
khanacademy.org.        22      IN      A       13.224.29.41
khanacademy.org.        22      IN      A       13.224.29.2
khanacademy.org.        22      IN      A       13.224.29.34
khanacademy.org.        22      IN      A       13.224.29.17"
106,khanacademy.org,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 36099
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;khanacademy.org.               IN      A
;; ANSWER SECTION:
khanacademy.org.        59      IN      A       13.224.29.34
khanacademy.org.        59      IN      A       13.224.29.17
khanacademy.org.        59      IN      A       13.224.29.2
khanacademy.org.        59      IN      A       13.224.29.41"
107,khanacademy.org,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 36099
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 6, ADDITIONAL: 12
;; QUESTION SECTION:
;khanacademy.org.               IN      A
;; ANSWER SECTION:
khanacademy.org.        59      IN      A       13.224.29.34
khanacademy.org.        59      IN      A       13.224.29.17
khanacademy.org.        59      IN      A       13.224.29.41
khanacademy.org.        59      IN      A       13.224.29.2
;; AUTHORITY SECTION:
org.                    42472   IN      NS      d0.org.afilias-nst.org.
org.                    42472   IN      NS      a2.org.afilias-nst.info.
org.                    42472   IN      NS      c0.org.afilias-nst.info.
org.                    42472   IN      NS      b2.org.afilias-nst.org.
org.                    42472   IN      NS      b0.org.afilias-nst.org.
org.                    42472   IN      NS      a0.org.afilias-nst.info.
;; ADDITIONAL SECTION:
a0.org.afilias-nst.info. 42472   IN      A       199.19.56.1
a0.org.afilias-nst.info. 42472   IN      AAAA    2001:500:e::1
a2.org.afilias-nst.info. 42472   IN      A       199.249.112.1
a2.org.afilias-nst.info. 42472   IN      AAAA    2001:500:40::1
b0.org.afilias-nst.org. 42472   IN      A       199.19.54.1
b0.org.afilias-nst.org. 42472   IN      AAAA    2001:500:c::1
b2.org.afilias-nst.org. 42472   IN      A       199.249.120.1
b2.org.afilias-nst.org. 42472   IN      AAAA    2001:500:48::1
c0.org.afilias-nst.info. 42472   IN      A       199.19.53.1
c0.org.afilias-nst.info. 42472   IN      AAAA    2001:500:b::1
d0.org.afilias-nst.org. 42472   IN      A       199.19.57.1
d0.org.afilias-nst.org. 42472   IN      AAAA    2001:500:f::1"
108,khanacademy.org,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 36099
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 6, ADDITIONAL: 12
;; QUESTION SECTION:
;khanacademy.org.               IN      A
;; ANSWER SECTION:
khanacademy.org.        58      IN      A       13.224.29.41
khanacademy.org.        58      IN      A       13.224.29.2
khanacademy.org.        58      IN      A       13.224.29.34
khanacademy.org.        58      IN      A       13.224.29.17
;; AUTHORITY SECTION:
org.                    42471   IN      NS      d0.org.afilias-nst.org.
org.                    42471   IN      NS      a0.org.afilias-nst.info.
org.                    42471   IN      NS      b2.org.afilias-nst.org.
org.                    42471   IN      NS      a2.org.afilias-nst.info.
org.                    42471   IN      NS      b0.org.afilias-nst.org.
org.                    42471   IN      NS      c0.org.afilias-nst.info.
;; ADDITIONAL SECTION:
a0.org.afilias-nst.info. 42471   IN      A       199.19.56.1
a0.org.afilias-nst.info. 42471   IN      AAAA    2001:500:e::1
a2.org.afilias-nst.info. 42471   IN      A       199.249.112.1
a2.org.afilias-nst.info. 42471   IN      AAAA    2001:500:40::1
b0.org.afilias-nst.org. 42471   IN      A       199.19.54.1
b0.org.afilias-nst.org. 42471   IN      AAAA    2001:500:c::1
b2.org.afilias-nst.org. 42471   IN      A       199.249.120.1
b2.org.afilias-nst.org. 42471   IN      AAAA    2001:500:48::1
c0.org.afilias-nst.info. 42471   IN      A       199.19.53.1
c0.org.afilias-nst.info. 42471   IN      AAAA    2001:500:b::1
d0.org.afilias-nst.org. 42471   IN      A       199.19.57.1
d0.org.afilias-nst.org. 42471   IN      AAAA    2001:500:f::1"
109,khanacademy.org,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 36099
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 6, ADDITIONAL: 12
;; QUESTION SECTION:
;khanacademy.org.               IN      A
;; ANSWER SECTION:
khanacademy.org.        58      IN      A       13.224.29.2
khanacademy.org.        58      IN      A       13.224.29.17
khanacademy.org.        58      IN      A       13.224.29.41
khanacademy.org.        58      IN      A       13.224.29.34
;; AUTHORITY SECTION:
org.                    42471   IN      NS      a2.org.afilias-nst.info.
org.                    42471   IN      NS      c0.org.afilias-nst.info.
org.                    42471   IN      NS      d0.org.afilias-nst.org.
org.                    42471   IN      NS      a0.org.afilias-nst.info.
org.                    42471   IN      NS      b2.org.afilias-nst.org.
org.                    42471   IN      NS      b0.org.afilias-nst.org.
;; ADDITIONAL SECTION:
a0.org.afilias-nst.info. 42471   IN      A       199.19.56.1
a0.org.afilias-nst.info. 42471   IN      AAAA    2001:500:e::1
a2.org.afilias-nst.info. 42471   IN      A       199.249.112.1
a2.org.afilias-nst.info. 42471   IN      AAAA    2001:500:40::1
b0.org.afilias-nst.org. 42471   IN      A       199.19.54.1
b0.org.afilias-nst.org. 42471   IN      AAAA    2001:500:c::1
b2.org.afilias-nst.org. 42471   IN      A       199.249.120.1
b2.org.afilias-nst.org. 42471   IN      AAAA    2001:500:48::1
c0.org.afilias-nst.info. 42471   IN      A       199.19.53.1
c0.org.afilias-nst.info. 42471   IN      AAAA    2001:500:b::1
d0.org.afilias-nst.org. 42471   IN      A       199.19.57.1
d0.org.afilias-nst.org. 42471   IN      AAAA    2001:500:f::1"
110,https://aws.amazon.com/training/,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 53095
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://aws.amazon.com/training/. IN      A
;; AUTHORITY SECTION:
.                       86400   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
111,https://aws.amazon.com/training/,Google,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 53095
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://aws.amazon.com/training/. IN      A
;; AUTHORITY SECTION:
.                       86396   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
112,https://aws.amazon.com/training/,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 53095
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://aws.amazon.com/training/. IN      A
;; AUTHORITY SECTION:
.                       10800   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
113,https://aws.amazon.com/training/,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 53095
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://aws.amazon.com/training/. IN      A
;; AUTHORITY SECTION:
.                       10799   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
114,https://aws.amazon.com/training/,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 53095
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://aws.amazon.com/training/. IN      A
;; AUTHORITY SECTION:
.                       10799   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
115,gla.ac.uk,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 52822
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;gla.ac.uk.                     IN      A
;; ANSWER SECTION:
gla.ac.uk.              237     IN      A       130.209.16.93"
116,gla.ac.uk,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 52822
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;gla.ac.uk.                     IN      A
;; ANSWER SECTION:
gla.ac.uk.              599     IN      A       130.209.16.93"
117,gla.ac.uk,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 52822
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 2
;; QUESTION SECTION:
;gla.ac.uk.                     IN      A
;; ANSWER SECTION:
gla.ac.uk.              599     IN      A       130.209.16.93
;; AUTHORITY SECTION:
.                       35515   IN      NS      a.root-servers.net.
.                       35515   IN      NS      c.root-servers.net.
.                       35515   IN      NS      i.root-servers.net.
.                       35515   IN      NS      h.root-servers.net.
.                       35515   IN      NS      l.root-servers.net.
.                       35515   IN      NS      m.root-servers.net.
.                       35515   IN      NS      j.root-servers.net.
.                       35515   IN      NS      f.root-servers.net.
.                       35515   IN      NS      b.root-servers.net.
.                       35515   IN      NS      k.root-servers.net.
.                       35515   IN      NS      g.root-servers.net.
.                       35515   IN      NS      e.root-servers.net.
.                       35515   IN      NS      d.root-servers.net.
;; ADDITIONAL SECTION:
E.ROOT-SERVERS.net.     122597  IN      AAAA    2001:500:a8::e
G.ROOT-SERVERS.net.     121993  IN      AAAA    2001:500:12::d0d"
118,gla.ac.uk,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 52822
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 2
;; QUESTION SECTION:
;gla.ac.uk.                     IN      A
;; ANSWER SECTION:
gla.ac.uk.              596     IN      A       130.209.16.93
;; AUTHORITY SECTION:
.                       35512   IN      NS      f.root-servers.net.
.                       35512   IN      NS      b.root-servers.net.
.                       35512   IN      NS      c.root-servers.net.
.                       35512   IN      NS      j.root-servers.net.
.                       35512   IN      NS      i.root-servers.net.
.                       35512   IN      NS      g.root-servers.net.
.                       35512   IN      NS      h.root-servers.net.
.                       35512   IN      NS      m.root-servers.net.
.                       35512   IN      NS      l.root-servers.net.
.                       35512   IN      NS      e.root-servers.net.
.                       35512   IN      NS      k.root-servers.net.
.                       35512   IN      NS      d.root-servers.net.
.                       35512   IN      NS      a.root-servers.net.
;; ADDITIONAL SECTION:
E.ROOT-SERVERS.net.     122594  IN      AAAA    2001:500:a8::e
G.ROOT-SERVERS.net.     121990  IN      AAAA    2001:500:12::d0d"
119,gla.ac.uk,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 52822
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 2
;; QUESTION SECTION:
;gla.ac.uk.                     IN      A
;; ANSWER SECTION:
gla.ac.uk.              588     IN      A       130.209.16.93
;; AUTHORITY SECTION:
.                       35504   IN      NS      m.root-servers.net.
.                       35504   IN      NS      f.root-servers.net.
.                       35504   IN      NS      c.root-servers.net.
.                       35504   IN      NS      e.root-servers.net.
.                       35504   IN      NS      d.root-servers.net.
.                       35504   IN      NS      l.root-servers.net.
.                       35504   IN      NS      i.root-servers.net.
.                       35504   IN      NS      h.root-servers.net.
.                       35504   IN      NS      b.root-servers.net.
.                       35504   IN      NS      j.root-servers.net.
.                       35504   IN      NS      k.root-servers.net.
.                       35504   IN      NS      g.root-servers.net.
.                       35504   IN      NS      a.root-servers.net.
;; ADDITIONAL SECTION:
E.ROOT-SERVERS.net.     122586  IN      AAAA    2001:500:a8::e
G.ROOT-SERVERS.net.     121982  IN      AAAA    2001:500:12::d0d"
120,cornell.edu,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 45103
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;cornell.edu.                   IN      A
;; ANSWER SECTION:
cornell.edu.            3328    IN      A       128.253.173.248
cornell.edu.            3328    IN      A       128.253.173.245
cornell.edu.            3328    IN      A       128.253.173.247
cornell.edu.            3328    IN      A       128.253.173.242"
121,cornell.edu,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 45103
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;cornell.edu.                   IN      A
;; ANSWER SECTION:
cornell.edu.            10799   IN      A       128.253.173.248
cornell.edu.            10799   IN      A       128.253.173.242
cornell.edu.            10799   IN      A       128.253.173.245
cornell.edu.            10799   IN      A       128.253.173.247"
122,cornell.edu,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 45103
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 13, ADDITIONAL: 2
;; QUESTION SECTION:
;cornell.edu.                   IN      A
;; ANSWER SECTION:
cornell.edu.            10799   IN      A       128.253.173.245
cornell.edu.            10799   IN      A       128.253.173.248
cornell.edu.            10799   IN      A       128.253.173.242
cornell.edu.            10799   IN      A       128.253.173.247
;; AUTHORITY SECTION:
.                       35491   IN      NS      k.root-servers.net.
.                       35491   IN      NS      f.root-servers.net.
.                       35491   IN      NS      d.root-servers.net.
.                       35491   IN      NS      m.root-servers.net.
.                       35491   IN      NS      l.root-servers.net.
.                       35491   IN      NS      a.root-servers.net.
.                       35491   IN      NS      g.root-servers.net.
.                       35491   IN      NS      j.root-servers.net.
.                       35491   IN      NS      e.root-servers.net.
.                       35491   IN      NS      b.root-servers.net.
.                       35491   IN      NS      i.root-servers.net.
.                       35491   IN      NS      h.root-servers.net.
.                       35491   IN      NS      c.root-servers.net.
;; ADDITIONAL SECTION:
E.ROOT-SERVERS.net.     122573  IN      AAAA    2001:500:a8::e
G.ROOT-SERVERS.net.     121969  IN      AAAA    2001:500:12::d0d"
123,cornell.edu,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 45103
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 13, ADDITIONAL: 2
;; QUESTION SECTION:
;cornell.edu.                   IN      A
;; ANSWER SECTION:
cornell.edu.            10799   IN      A       128.253.173.248
cornell.edu.            10799   IN      A       128.253.173.242
cornell.edu.            10799   IN      A       128.253.173.245
cornell.edu.            10799   IN      A       128.253.173.247
;; AUTHORITY SECTION:
.                       35491   IN      NS      j.root-servers.net.
.                       35491   IN      NS      c.root-servers.net.
.                       35491   IN      NS      d.root-servers.net.
.                       35491   IN      NS      l.root-servers.net.
.                       35491   IN      NS      a.root-servers.net.
.                       35491   IN      NS      e.root-servers.net.
.                       35491   IN      NS      f.root-servers.net.
.                       35491   IN      NS      i.root-servers.net.
.                       35491   IN      NS      b.root-servers.net.
.                       35491   IN      NS      h.root-servers.net.
.                       35491   IN      NS      k.root-servers.net.
.                       35491   IN      NS      g.root-servers.net.
.                       35491   IN      NS      m.root-servers.net.
;; ADDITIONAL SECTION:
E.ROOT-SERVERS.net.     122573  IN      AAAA    2001:500:a8::e
G.ROOT-SERVERS.net.     121969  IN      AAAA    2001:500:12::d0d"
124,cornell.edu,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 45103
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 13, ADDITIONAL: 2
;; QUESTION SECTION:
;cornell.edu.                   IN      A
;; ANSWER SECTION:
cornell.edu.            10798   IN      A       128.253.173.242
cornell.edu.            10798   IN      A       128.253.173.247
cornell.edu.            10798   IN      A       128.253.173.248
cornell.edu.            10798   IN      A       128.253.173.245
;; AUTHORITY SECTION:
.                       35490   IN      NS      m.root-servers.net.
.                       35490   IN      NS      j.root-servers.net.
.                       35490   IN      NS      g.root-servers.net.
.                       35490   IN      NS      b.root-servers.net.
.                       35490   IN      NS      f.root-servers.net.
.                       35490   IN      NS      e.root-servers.net.
.                       35490   IN      NS      l.root-servers.net.
.                       35490   IN      NS      a.root-servers.net.
.                       35490   IN      NS      h.root-servers.net.
.                       35490   IN      NS      c.root-servers.net.
.                       35490   IN      NS      k.root-servers.net.
.                       35490   IN      NS      i.root-servers.net.
.                       35490   IN      NS      d.root-servers.net.
;; ADDITIONAL SECTION:
E.ROOT-SERVERS.net.     122572  IN      AAAA    2001:500:a8::e
G.ROOT-SERVERS.net.     121968  IN      AAAA    2001:500:12::d0d"
125,nyu.edu,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 20441
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;nyu.edu.                       IN      A
;; ANSWER SECTION:
nyu.edu.                14      IN      A       216.165.47.10"
126,nyu.edu,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 20441
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;nyu.edu.                       IN      A
;; ANSWER SECTION:
nyu.edu.                59      IN      A       216.165.47.10"
127,nyu.edu,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 20441
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 2
;; QUESTION SECTION:
;nyu.edu.                       IN      A
;; ANSWER SECTION:
nyu.edu.                59      IN      A       216.165.47.10
;; AUTHORITY SECTION:
.                       35487   IN      NS      g.root-servers.net.
.                       35487   IN      NS      h.root-servers.net.
.                       35487   IN      NS      b.root-servers.net.
.                       35487   IN      NS      a.root-servers.net.
.                       35487   IN      NS      m.root-servers.net.
.                       35487   IN      NS      l.root-servers.net.
.                       35487   IN      NS      k.root-servers.net.
.                       35487   IN      NS      d.root-servers.net.
.                       35487   IN      NS      f.root-servers.net.
.                       35487   IN      NS      c.root-servers.net.
.                       35487   IN      NS      e.root-servers.net.
.                       35487   IN      NS      i.root-servers.net.
.                       35487   IN      NS      j.root-servers.net.
;; ADDITIONAL SECTION:
E.ROOT-SERVERS.net.     122569  IN      AAAA    2001:500:a8::e
G.ROOT-SERVERS.net.     121965  IN      AAAA    2001:500:12::d0d"
128,nyu.edu,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 20441
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 2
;; QUESTION SECTION:
;nyu.edu.                       IN      A
;; ANSWER SECTION:
nyu.edu.                57      IN      A       216.165.47.10
;; AUTHORITY SECTION:
.                       35485   IN      NS      e.root-servers.net.
.                       35485   IN      NS      j.root-servers.net.
.                       35485   IN      NS      f.root-servers.net.
.                       35485   IN      NS      c.root-servers.net.
.                       35485   IN      NS      d.root-servers.net.
.                       35485   IN      NS      m.root-servers.net.
.                       35485   IN      NS      b.root-servers.net.
.                       35485   IN      NS      k.root-servers.net.
.                       35485   IN      NS      g.root-servers.net.
.                       35485   IN      NS      l.root-servers.net.
.                       35485   IN      NS      h.root-servers.net.
.                       35485   IN      NS      i.root-servers.net.
.                       35485   IN      NS      a.root-servers.net.
;; ADDITIONAL SECTION:
E.ROOT-SERVERS.net.     122567  IN      AAAA    2001:500:a8::e
G.ROOT-SERVERS.net.     121963  IN      AAAA    2001:500:12::d0d"
129,nyu.edu,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 20441
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 2
;; QUESTION SECTION:
;nyu.edu.                       IN      A
;; ANSWER SECTION:
nyu.edu.                56      IN      A       216.165.47.10
;; AUTHORITY SECTION:
.                       35484   IN      NS      b.root-servers.net.
.                       35484   IN      NS      f.root-servers.net.
.                       35484   IN      NS      m.root-servers.net.
.                       35484   IN      NS      h.root-servers.net.
.                       35484   IN      NS      d.root-servers.net.
.                       35484   IN      NS      g.root-servers.net.
.                       35484   IN      NS      i.root-servers.net.
.                       35484   IN      NS      a.root-servers.net.
.                       35484   IN      NS      c.root-servers.net.
.                       35484   IN      NS      k.root-servers.net.
.                       35484   IN      NS      l.root-servers.net.
.                       35484   IN      NS      e.root-servers.net.
.                       35484   IN      NS      j.root-servers.net.
;; ADDITIONAL SECTION:
E.ROOT-SERVERS.net.     122566  IN      AAAA    2001:500:a8::e
G.ROOT-SERVERS.net.     121962  IN      AAAA    2001:500:12::d0d"
130,slu.edu,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 14061
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;slu.edu.                       IN      A
;; ANSWER SECTION:
slu.edu.                300     IN      A       173.213.236.59"
131,slu.edu,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 14061
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;slu.edu.                       IN      A
;; ANSWER SECTION:
slu.edu.                299     IN      A       173.213.236.59"
132,slu.edu,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 14061
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 2
;; QUESTION SECTION:
;slu.edu.                       IN      A
;; ANSWER SECTION:
slu.edu.                299     IN      A       173.213.236.59
;; AUTHORITY SECTION:
.                       35476   IN      NS      d.root-servers.net.
.                       35476   IN      NS      f.root-servers.net.
.                       35476   IN      NS      h.root-servers.net.
.                       35476   IN      NS      b.root-servers.net.
.                       35476   IN      NS      j.root-servers.net.
.                       35476   IN      NS      g.root-servers.net.
.                       35476   IN      NS      k.root-servers.net.
.                       35476   IN      NS      e.root-servers.net.
.                       35476   IN      NS      m.root-servers.net.
.                       35476   IN      NS      i.root-servers.net.
.                       35476   IN      NS      l.root-servers.net.
.                       35476   IN      NS      a.root-servers.net.
.                       35476   IN      NS      c.root-servers.net.
;; ADDITIONAL SECTION:
E.ROOT-SERVERS.net.     122558  IN      AAAA    2001:500:a8::e
G.ROOT-SERVERS.net.     121954  IN      AAAA    2001:500:12::d0d"
133,slu.edu,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 14061
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 2
;; QUESTION SECTION:
;slu.edu.                       IN      A
;; ANSWER SECTION:
slu.edu.                299     IN      A       173.213.236.59
;; AUTHORITY SECTION:
.                       35476   IN      NS      d.root-servers.net.
.                       35476   IN      NS      b.root-servers.net.
.                       35476   IN      NS      k.root-servers.net.
.                       35476   IN      NS      c.root-servers.net.
.                       35476   IN      NS      l.root-servers.net.
.                       35476   IN      NS      a.root-servers.net.
.                       35476   IN      NS      j.root-servers.net.
.                       35476   IN      NS      g.root-servers.net.
.                       35476   IN      NS      m.root-servers.net.
.                       35476   IN      NS      e.root-servers.net.
.                       35476   IN      NS      f.root-servers.net.
.                       35476   IN      NS      h.root-servers.net.
.                       35476   IN      NS      i.root-servers.net.
;; ADDITIONAL SECTION:
E.ROOT-SERVERS.net.     122558  IN      AAAA    2001:500:a8::e
G.ROOT-SERVERS.net.     121954  IN      AAAA    2001:500:12::d0d"
134,slu.edu,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 14061
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 2
;; QUESTION SECTION:
;slu.edu.                       IN      A
;; ANSWER SECTION:
slu.edu.                299     IN      A       173.213.236.59
;; AUTHORITY SECTION:
.                       35476   IN      NS      k.root-servers.net.
.                       35476   IN      NS      d.root-servers.net.
.                       35476   IN      NS      l.root-servers.net.
.                       35476   IN      NS      b.root-servers.net.
.                       35476   IN      NS      g.root-servers.net.
.                       35476   IN      NS      f.root-servers.net.
.                       35476   IN      NS      c.root-servers.net.
.                       35476   IN      NS      a.root-servers.net.
.                       35476   IN      NS      i.root-servers.net.
.                       35476   IN      NS      e.root-servers.net.
.                       35476   IN      NS      m.root-servers.net.
.                       35476   IN      NS      h.root-servers.net.
.                       35476   IN      NS      j.root-servers.net.
;; ADDITIONAL SECTION:
E.ROOT-SERVERS.net.     122558  IN      AAAA    2001:500:a8::e
G.ROOT-SERVERS.net.     121954  IN      AAAA    2001:500:12::d0d"
135,penguin.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 34852
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;penguin.com.                   IN      A
;; ANSWER SECTION:
penguin.com.            300     IN      A       170.171.208.122"
136,penguin.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 34852
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;penguin.com.                   IN      A
;; ANSWER SECTION:
penguin.com.            299     IN      A       170.171.208.122"
137,penguin.com,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 34852
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;penguin.com.                   IN      A
;; ANSWER SECTION:
penguin.com.            299     IN      A       170.171.208.122
;; AUTHORITY SECTION:
com.                    42296   IN      NS      a.gtld-servers.net.
com.                    42296   IN      NS      f.gtld-servers.net.
com.                    42296   IN      NS      j.gtld-servers.net.
com.                    42296   IN      NS      m.gtld-servers.net.
com.                    42296   IN      NS      b.gtld-servers.net.
com.                    42296   IN      NS      g.gtld-servers.net.
com.                    42296   IN      NS      i.gtld-servers.net.
com.                    42296   IN      NS      h.gtld-servers.net.
com.                    42296   IN      NS      e.gtld-servers.net.
com.                    42296   IN      NS      d.gtld-servers.net.
com.                    42296   IN      NS      c.gtld-servers.net.
com.                    42296   IN      NS      l.gtld-servers.net.
com.                    42296   IN      NS      k.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40943   IN      A       192.5.6.30
a.gtld-servers.net.     40943   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40943   IN      A       192.33.14.30
b.gtld-servers.net.     40943   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40943   IN      A       192.26.92.30
c.gtld-servers.net.     40943   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40943   IN      A       192.31.80.30
d.gtld-servers.net.     40943   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40943   IN      A       192.12.94.30
e.gtld-servers.net.     40943   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40943   IN      A       192.35.51.30"
